experiment_number,num_students,num_schools,capacities,capacities_generated,num_capacities,num_repeats_profiles,num_repeat_sampler,epsilon,num_manipulations,algorithm,k,probabilities,utilities,average_utility,average_percentage_manipulators,average_percentage_unassigned_students,average_number_manipulations
7.0,30,4,[17  3  5  5],True,5,10,100,0.02,5,gs,3,"[[0.449 0.151 0.197 0.167 0.036]
 [0.574 0.079 0.165 0.134 0.048]
 [0.655 0.088 0.116 0.066 0.075]
 [0.55  0.117 0.173 0.092 0.068]
 [0.603 0.093 0.144 0.093 0.067]
 [0.582 0.079 0.164 0.138 0.037]
 [0.67  0.076 0.121 0.058 0.075]
 [0.675 0.077 0.124 0.034 0.09 ]
 [0.596 0.041 0.189 0.159 0.015]
 [0.456 0.139 0.192 0.155 0.058]
 [0.576 0.09  0.167 0.1   0.067]
 [0.565 0.138 0.161 0.056 0.08 ]
 [0.618 0.085 0.161 0.069 0.067]
 [0.428 0.147 0.208 0.151 0.066]
 [0.514 0.102 0.197 0.159 0.028]
 [0.527 0.117 0.17  0.123 0.063]
 [0.518 0.112 0.194 0.143 0.033]
 [0.635 0.028 0.15  0.158 0.029]
 [0.451 0.125 0.224 0.175 0.025]
 [0.599 0.073 0.175 0.107 0.046]
 [0.591 0.109 0.138 0.092 0.07 ]
 [0.601 0.09  0.156 0.106 0.047]
 [0.688 0.064 0.129 0.066 0.053]
 [0.665 0.075 0.144 0.054 0.062]
 [0.437 0.13  0.217 0.177 0.039]
 [0.581 0.105 0.138 0.088 0.088]
 [0.521 0.139 0.161 0.094 0.085]
 [0.54  0.109 0.177 0.117 0.057]
 [0.517 0.1   0.207 0.142 0.034]
 [0.618 0.122 0.141 0.036 0.083]]","[0.3035325  0.31454033 0.32533454 0.33773762 0.32702442 0.32186985
 0.34903094 0.33005423 0.31087947 0.29816983 0.32562922 0.32857152
 0.32009326 0.30408942 0.3003174  0.33093866 0.30751207 0.32224541
 0.29302082 0.34459243 0.32483731 0.34295733 0.34615815 0.35142975
 0.30740039 0.33047957 0.33357503 0.3086688  0.29812611 0.38223918]",0.3240351846911102,48.00000000000001,5.636666666666666,14.4
7.0,30,4,[17  3  5  5],True,5,10,100,0.02,5,gs,4,"[[0.591 0.099 0.167 0.143 0.   ]
 [0.562 0.091 0.152 0.195 0.   ]
 [0.559 0.11  0.181 0.15  0.   ]
 [0.56  0.102 0.152 0.186 0.   ]
 [0.58  0.095 0.156 0.169 0.   ]
 [0.56  0.115 0.145 0.18  0.   ]
 [0.552 0.106 0.171 0.171 0.   ]
 [0.546 0.103 0.175 0.176 0.   ]
 [0.565 0.1   0.156 0.179 0.   ]
 [0.572 0.091 0.188 0.149 0.   ]
 [0.562 0.087 0.175 0.176 0.   ]
 [0.568 0.107 0.164 0.161 0.   ]
 [0.57  0.087 0.166 0.177 0.   ]
 [0.581 0.094 0.162 0.163 0.   ]
 [0.549 0.115 0.165 0.171 0.   ]
 [0.573 0.103 0.168 0.156 0.   ]
 [0.575 0.082 0.177 0.166 0.   ]
 [0.544 0.101 0.192 0.163 0.   ]
 [0.565 0.108 0.16  0.167 0.   ]
 [0.581 0.101 0.166 0.152 0.   ]
 [0.573 0.095 0.168 0.164 0.   ]
 [0.588 0.091 0.151 0.17  0.   ]
 [0.59  0.106 0.145 0.159 0.   ]
 [0.57  0.104 0.144 0.182 0.   ]
 [0.567 0.102 0.196 0.135 0.   ]
 [0.567 0.115 0.172 0.146 0.   ]
 [0.541 0.09  0.181 0.188 0.   ]
 [0.552 0.106 0.173 0.169 0.   ]
 [0.57  0.094 0.164 0.172 0.   ]
 [0.567 0.1   0.168 0.165 0.   ]]","[0.30379879 0.29999413 0.31052331 0.31518416 0.31487835 0.3119606
 0.31643962 0.30806035 0.30185631 0.30552898 0.31511565 0.31715452
 0.30979599 0.31358065 0.29894579 0.31709297 0.30531755 0.30653017
 0.29734665 0.32466534 0.30550085 0.32838087 0.32299225 0.32062778
 0.31409224 0.32476221 0.31383885 0.29592687 0.29040491 0.34002203]",0.31167729152989604,0.0,0.0,0.0
7.0,30,4,[ 6 12  3  9],True,5,10,100,0.02,5,boston,4,"[[0.189 0.397 0.092 0.322 0.   ]
 [0.209 0.384 0.097 0.31  0.   ]
 [0.195 0.425 0.101 0.279 0.   ]
 [0.202 0.392 0.101 0.305 0.   ]
 [0.224 0.379 0.101 0.296 0.   ]
 [0.204 0.397 0.102 0.297 0.   ]
 [0.193 0.416 0.133 0.258 0.   ]
 [0.202 0.415 0.098 0.285 0.   ]
 [0.206 0.4   0.11  0.284 0.   ]
 [0.174 0.41  0.115 0.301 0.   ]
 [0.218 0.401 0.081 0.3   0.   ]
 [0.178 0.407 0.096 0.319 0.   ]
 [0.206 0.412 0.097 0.285 0.   ]
 [0.222 0.41  0.079 0.289 0.   ]
 [0.203 0.404 0.099 0.294 0.   ]
 [0.196 0.404 0.089 0.311 0.   ]
 [0.179 0.407 0.108 0.306 0.   ]
 [0.208 0.396 0.103 0.293 0.   ]
 [0.202 0.417 0.104 0.277 0.   ]
 [0.189 0.398 0.108 0.305 0.   ]
 [0.204 0.384 0.107 0.305 0.   ]
 [0.198 0.405 0.103 0.294 0.   ]
 [0.218 0.38  0.101 0.301 0.   ]
 [0.204 0.39  0.093 0.313 0.   ]
 [0.199 0.399 0.104 0.298 0.   ]
 [0.183 0.412 0.097 0.308 0.   ]
 [0.188 0.389 0.102 0.321 0.   ]
 [0.19  0.398 0.093 0.319 0.   ]
 [0.211 0.388 0.096 0.305 0.   ]
 [0.206 0.384 0.09  0.32  0.   ]]","[0.23439832 0.24991039 0.25111616 0.24223547 0.25060344 0.25257602
 0.25313951 0.25050024 0.25288709 0.24640705 0.25985994 0.2455457
 0.2607219  0.25902288 0.24699371 0.25260936 0.24941681 0.25451608
 0.25938983 0.24204203 0.24492313 0.24782165 0.25175753 0.25631249
 0.24892557 0.24816593 0.24890042 0.25305661 0.24914853 0.25036085]",0.2504421549246404,0.0,0.0,0.0
7.0,30,4,[ 6 12  3  9],True,5,10,100,0.02,5,gs,1,"[[0.129 0.577 0.    0.    0.294]
 [0.1   0.509 0.1   0.    0.291]
 [0.169 0.448 0.1   0.    0.283]
 [0.231 0.145 0.4   0.    0.224]
 [0.241 0.443 0.    0.    0.316]
 [0.288 0.29  0.1   0.    0.322]
 [0.232 0.299 0.2   0.    0.269]
 [0.106 0.43  0.2   0.    0.264]
 [0.282 0.297 0.1   0.    0.321]
 [0.248 0.227 0.3   0.    0.225]
 [0.    0.655 0.1   0.    0.245]
 [0.274 0.364 0.    0.    0.362]
 [0.246 0.437 0.    0.    0.317]
 [0.229 0.344 0.1   0.    0.327]
 [0.274 0.291 0.1   0.    0.335]
 [0.291 0.222 0.2   0.    0.287]
 [0.178 0.445 0.1   0.    0.277]
 [0.108 0.501 0.1   0.    0.291]
 [0.175 0.361 0.2   0.    0.264]
 [0.198 0.364 0.1   0.    0.338]
 [0.179 0.496 0.    0.    0.325]
 [0.177 0.516 0.    0.    0.307]
 [0.301 0.365 0.    0.    0.334]
 [0.163 0.509 0.    0.    0.328]
 [0.322 0.279 0.    0.    0.399]
 [0.181 0.431 0.1   0.    0.288]
 [0.208 0.428 0.    0.    0.364]
 [0.217 0.227 0.3   0.    0.256]
 [0.134 0.599 0.    0.    0.267]
 [0.119 0.501 0.1   0.    0.28 ]]","[0.23479489 0.23931487 0.24642713 0.23986037 0.27340501 0.254515
 0.25037014 0.23269493 0.26963629 0.26373942 0.24233662 0.26772939
 0.26776478 0.24755707 0.25977019 0.25932492 0.26434081 0.27122864
 0.2575127  0.25807267 0.24468264 0.2670266  0.26414079 0.24816649
 0.25060602 0.2535562  0.24787256 0.242002   0.26191755 0.26212614]",0.25474976111859093,65.0,30.0,22.5
7.0,30,4,[ 6 12  3  9],True,5,10,100,0.02,5,gs,2,"[[0.044 0.54  0.118 0.178 0.12 ]
 [0.103 0.436 0.181 0.148 0.132]
 [0.226 0.395 0.089 0.167 0.123]
 [0.083 0.326 0.212 0.295 0.084]
 [0.232 0.41  0.088 0.141 0.129]
 [0.226 0.434 0.029 0.192 0.119]
 [0.178 0.449 0.047 0.197 0.129]
 [0.142 0.433 0.096 0.223 0.106]
 [0.213 0.374 0.075 0.207 0.131]
 [0.226 0.335 0.138 0.183 0.118]
 [0.253 0.371 0.054 0.232 0.09 ]
 [0.379 0.384 0.021 0.048 0.168]
 [0.226 0.396 0.073 0.181 0.124]
 [0.134 0.412 0.093 0.283 0.078]
 [0.174 0.358 0.184 0.129 0.155]
 [0.171 0.426 0.093 0.196 0.114]
 [0.2   0.43  0.094 0.141 0.135]
 [0.18  0.389 0.12  0.149 0.162]
 [0.279 0.355 0.107 0.09  0.169]
 [0.19  0.36  0.164 0.177 0.109]
 [0.133 0.398 0.13  0.207 0.132]
 [0.183 0.454 0.068 0.141 0.154]
 [0.179 0.386 0.09  0.207 0.138]
 [0.284 0.43  0.    0.17  0.116]
 [0.298 0.407 0.03  0.101 0.164]
 [0.229 0.39  0.082 0.172 0.127]
 [0.239 0.394 0.139 0.082 0.146]
 [0.188 0.275 0.15  0.299 0.088]
 [0.17  0.458 0.098 0.093 0.181]
 [0.238 0.395 0.137 0.087 0.143]]","[0.24272091 0.26423788 0.26498564 0.22884766 0.28690288 0.28336008
 0.25986148 0.25960016 0.26856754 0.27697923 0.27530558 0.31606028
 0.26374039 0.25022231 0.2608784  0.26779103 0.27707732 0.27635774
 0.28169098 0.27349596 0.23962641 0.27845591 0.26063455 0.28708699
 0.28266494 0.26923774 0.29843931 0.26467096 0.25692748 0.28435349]",0.2700260413799287,56.33333333333332,12.946666666666667,27.8
7.0,30,4,[ 6 12  3  9],True,5,10,100,0.02,5,gs,3,"[[0.075 0.45  0.118 0.319 0.038]
 [0.088 0.411 0.146 0.328 0.027]
 [0.2   0.401 0.086 0.276 0.037]
 [0.067 0.433 0.12  0.341 0.039]
 [0.261 0.396 0.082 0.185 0.076]
 [0.192 0.402 0.124 0.192 0.09 ]
 [0.174 0.422 0.078 0.275 0.051]
 [0.126 0.45  0.114 0.265 0.045]
 [0.247 0.398 0.082 0.188 0.085]
 [0.174 0.403 0.101 0.287 0.035]
 [0.205 0.403 0.101 0.218 0.073]
 [0.26  0.382 0.07  0.171 0.117]
 [0.254 0.399 0.093 0.194 0.06 ]
 [0.118 0.435 0.123 0.27  0.054]
 [0.196 0.398 0.097 0.198 0.111]
 [0.156 0.411 0.136 0.221 0.076]
 [0.231 0.389 0.09  0.214 0.076]
 [0.19  0.412 0.113 0.192 0.093]
 [0.27  0.376 0.086 0.153 0.115]
 [0.253 0.351 0.1   0.223 0.073]
 [0.187 0.369 0.099 0.278 0.067]
 [0.199 0.42  0.102 0.189 0.09 ]
 [0.234 0.388 0.088 0.21  0.08 ]
 [0.213 0.39  0.091 0.213 0.093]
 [0.203 0.375 0.108 0.219 0.095]
 [0.238 0.375 0.093 0.223 0.071]
 [0.357 0.35  0.074 0.099 0.12 ]
 [0.158 0.423 0.099 0.258 0.062]
 [0.189 0.405 0.108 0.202 0.096]
 [0.285 0.383 0.078 0.137 0.117]]","[0.22980272 0.24646455 0.25448162 0.22157642 0.28633246 0.27164742
 0.25494972 0.25346685 0.29005987 0.26027748 0.26823053 0.27979865
 0.27083962 0.24958388 0.2598889  0.25488226 0.2721009  0.27377492
 0.27847427 0.2782878  0.24654929 0.26156404 0.26980334 0.26542228
 0.25323441 0.26778555 0.3090929  0.26667066 0.25350098 0.28389937]",0.26441478891047027,59.333333333333336,7.540000000000001,17.8
7.0,30,4,[ 6 12  3  9],True,5,10,100,0.02,5,gs,4,"[[0.205 0.381 0.11  0.304 0.   ]
 [0.221 0.374 0.095 0.31  0.   ]
 [0.209 0.383 0.113 0.295 0.   ]
 [0.195 0.413 0.106 0.286 0.   ]
 [0.214 0.411 0.088 0.287 0.   ]
 [0.222 0.378 0.103 0.297 0.   ]
 [0.239 0.357 0.094 0.31  0.   ]
 [0.187 0.416 0.109 0.288 0.   ]
 [0.171 0.43  0.1   0.299 0.   ]
 [0.184 0.401 0.09  0.325 0.   ]
 [0.204 0.39  0.091 0.315 0.   ]
 [0.195 0.428 0.08  0.297 0.   ]
 [0.18  0.429 0.097 0.294 0.   ]
 [0.194 0.37  0.093 0.343 0.   ]
 [0.19  0.382 0.116 0.312 0.   ]
 [0.215 0.395 0.093 0.297 0.   ]
 [0.203 0.417 0.097 0.283 0.   ]
 [0.201 0.417 0.093 0.289 0.   ]
 [0.21  0.384 0.101 0.305 0.   ]
 [0.22  0.404 0.106 0.27  0.   ]
 [0.192 0.429 0.089 0.29  0.   ]
 [0.2   0.403 0.095 0.302 0.   ]
 [0.166 0.409 0.108 0.317 0.   ]
 [0.208 0.37  0.115 0.307 0.   ]
 [0.224 0.399 0.104 0.273 0.   ]
 [0.191 0.413 0.092 0.304 0.   ]
 [0.2   0.392 0.116 0.292 0.   ]
 [0.19  0.403 0.111 0.296 0.   ]
 [0.185 0.43  0.097 0.288 0.   ]
 [0.185 0.392 0.098 0.325 0.   ]]","[0.24250315 0.25188877 0.24571416 0.2486234  0.25507198 0.25737032
 0.24912709 0.24860633 0.24287593 0.24570463 0.25597676 0.25252724
 0.25226769 0.24000084 0.23866962 0.25278825 0.2556462  0.24504413
 0.25226685 0.24962949 0.24970399 0.24496644 0.23969594 0.2523883
 0.2600774  0.24796143 0.2540787  0.25309464 0.25052392 0.24304582]",0.24926131364832513,0.0,0.0,0.0
8.0,20,10,[4 1 1 2 2 3 1 2 1 3],True,5,10,100,0.02,7,boston,10,"[[0.195 0.057 0.039 0.12  0.09  0.156 0.047 0.083 0.056 0.157 0.   ]
 [0.198 0.047 0.042 0.082 0.099 0.163 0.061 0.095 0.039 0.174 0.   ]
 [0.216 0.042 0.043 0.093 0.1   0.158 0.047 0.115 0.039 0.147 0.   ]
 [0.204 0.049 0.05  0.093 0.095 0.152 0.054 0.098 0.04  0.165 0.   ]
 [0.203 0.059 0.049 0.092 0.098 0.133 0.054 0.113 0.055 0.144 0.   ]
 [0.208 0.048 0.044 0.1   0.104 0.159 0.052 0.088 0.046 0.151 0.   ]
 [0.216 0.055 0.047 0.091 0.107 0.137 0.048 0.085 0.058 0.156 0.   ]
 [0.211 0.05  0.049 0.1   0.097 0.138 0.056 0.094 0.05  0.155 0.   ]
 [0.188 0.042 0.057 0.1   0.11  0.151 0.052 0.101 0.049 0.15  0.   ]
 [0.201 0.048 0.052 0.097 0.121 0.164 0.038 0.094 0.055 0.13  0.   ]
 [0.22  0.046 0.046 0.105 0.09  0.144 0.049 0.101 0.057 0.142 0.   ]
 [0.185 0.062 0.038 0.12  0.095 0.154 0.038 0.111 0.05  0.147 0.   ]
 [0.206 0.033 0.055 0.116 0.102 0.13  0.041 0.113 0.054 0.15  0.   ]
 [0.194 0.046 0.052 0.105 0.091 0.17  0.052 0.101 0.051 0.138 0.   ]
 [0.184 0.056 0.055 0.105 0.092 0.138 0.052 0.125 0.049 0.144 0.   ]
 [0.205 0.051 0.057 0.094 0.094 0.152 0.051 0.094 0.04  0.162 0.   ]
 [0.187 0.063 0.05  0.097 0.087 0.142 0.054 0.101 0.054 0.165 0.   ]
 [0.176 0.05  0.071 0.102 0.098 0.143 0.05  0.112 0.05  0.148 0.   ]
 [0.207 0.051 0.052 0.096 0.115 0.16  0.048 0.091 0.044 0.136 0.   ]
 [0.196 0.045 0.052 0.092 0.115 0.156 0.056 0.085 0.064 0.139 0.   ]]","[0.10285659 0.09988979 0.10364919 0.10462355 0.10377598 0.10279561
 0.10432925 0.1033662  0.10381439 0.10631684 0.10433123 0.10193758
 0.10215681 0.1036722  0.10239623 0.10348361 0.10131183 0.10324675
 0.10386303 0.10397186]",0.10328942678104125,0.0,0.0,0.0
8.0,20,10,[4 1 1 2 2 3 1 2 1 3],True,5,10,100,0.02,7,gs,1,"[[0.197 0.047 0.1   0.    0.    0.    0.    0.    0.    0.    0.656]
 [0.22  0.    0.1   0.    0.    0.    0.    0.    0.    0.    0.68 ]
 [0.204 0.055 0.1   0.    0.    0.    0.    0.    0.    0.    0.641]
 [0.231 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.769]
 [0.185 0.062 0.1   0.    0.    0.    0.    0.    0.    0.    0.653]
 [0.183 0.141 0.    0.    0.    0.    0.    0.    0.    0.    0.676]
 [0.22  0.059 0.    0.    0.    0.    0.    0.    0.    0.    0.721]
 [0.219 0.    0.1   0.    0.    0.    0.    0.    0.    0.    0.681]
 [0.243 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.757]
 [0.219 0.    0.1   0.    0.    0.    0.    0.    0.    0.    0.681]
 [0.204 0.049 0.    0.    0.    0.    0.    0.    0.    0.    0.747]
 [0.186 0.059 0.1   0.    0.    0.    0.    0.    0.    0.    0.655]
 [0.164 0.097 0.1   0.    0.    0.    0.    0.    0.    0.    0.639]
 [0.168 0.051 0.    0.2   0.    0.    0.    0.    0.    0.    0.581]
 [0.196 0.053 0.    0.    0.    0.    0.    0.    0.    0.    0.751]
 [0.198 0.085 0.    0.    0.    0.    0.    0.    0.    0.    0.717]
 [0.214 0.056 0.    0.    0.    0.    0.    0.    0.    0.    0.73 ]
 [0.204 0.05  0.    0.    0.    0.    0.    0.    0.    0.    0.746]
 [0.16  0.038 0.2   0.    0.    0.    0.    0.    0.    0.    0.602]
 [0.185 0.098 0.    0.    0.    0.    0.    0.    0.    0.    0.717]]","[0.05971238 0.05653101 0.06083776 0.04612199 0.06187101 0.05836002
 0.05025111 0.05223493 0.05033688 0.05850775 0.04923116 0.05788121
 0.06095019 0.06645831 0.05063878 0.04972783 0.05396312 0.05324425
 0.06374763 0.05314518]",0.055687624833180425,16.0,69.0,4.6
8.0,20,10,[4 1 1 2 2 3 1 2 1 3],True,5,10,100,0.02,7,gs,2,"[[0.227 0.057 0.047 0.    0.092 0.234 0.    0.    0.    0.    0.343]
 [0.193 0.068 0.031 0.041 0.124 0.238 0.    0.    0.    0.    0.305]
 [0.114 0.043 0.014 0.213 0.122 0.183 0.    0.    0.    0.    0.311]
 [0.248 0.059 0.057 0.11  0.    0.    0.    0.    0.    0.    0.526]
 [0.22  0.053 0.07  0.    0.    0.167 0.092 0.    0.    0.    0.398]
 [0.157 0.024 0.081 0.166 0.165 0.088 0.    0.    0.    0.    0.319]
 [0.245 0.056 0.04  0.156 0.047 0.    0.    0.    0.    0.    0.456]
 [0.113 0.05  0.146 0.088 0.15  0.029 0.    0.    0.    0.    0.424]
 [0.234 0.069 0.013 0.113 0.033 0.071 0.    0.    0.    0.    0.467]
 [0.189 0.05  0.082 0.096 0.    0.19  0.    0.    0.    0.    0.393]
 [0.176 0.044 0.041 0.094 0.213 0.07  0.    0.    0.    0.    0.362]
 [0.247 0.034 0.061 0.03  0.081 0.139 0.063 0.    0.    0.    0.345]
 [0.125 0.043 0.037 0.183 0.228 0.096 0.013 0.    0.    0.    0.275]
 [0.184 0.037 0.055 0.21  0.081 0.    0.    0.    0.    0.    0.433]
 [0.255 0.057 0.034 0.027 0.07  0.101 0.    0.    0.    0.    0.456]
 [0.211 0.074 0.014 0.042 0.238 0.013 0.    0.    0.    0.    0.408]
 [0.193 0.046 0.07  0.161 0.    0.    0.    0.    0.    0.    0.53 ]
 [0.276 0.057 0.    0.094 0.032 0.072 0.    0.    0.    0.    0.469]
 [0.146 0.034 0.107 0.088 0.11  0.205 0.    0.    0.    0.    0.31 ]
 [0.247 0.045 0.    0.088 0.108 0.066 0.    0.    0.    0.    0.446]]","[0.09371293 0.09892129 0.09214852 0.08320055 0.08663703 0.09971968
 0.09046505 0.08707247 0.09381559 0.09375906 0.09787957 0.0945118
 0.09677754 0.08842485 0.08851687 0.09233819 0.08213018 0.09465355
 0.09821225 0.0899649 ]",0.09214309272119775,60.0,39.879999999999995,32.2
8.0,20,10,[4 1 1 2 2 3 1 2 1 3],True,5,10,100,0.02,7,gs,3,"[[0.244 0.039 0.034 0.071 0.083 0.188 0.011 0.054 0.    0.    0.276]
 [0.203 0.047 0.037 0.126 0.    0.237 0.019 0.099 0.    0.    0.232]
 [0.157 0.028 0.01  0.106 0.189 0.139 0.113 0.017 0.    0.    0.241]
 [0.234 0.039 0.051 0.107 0.073 0.123 0.014 0.055 0.    0.    0.304]
 [0.181 0.082 0.056 0.05  0.072 0.231 0.015 0.051 0.    0.    0.262]
 [0.154 0.043 0.048 0.081 0.163 0.164 0.055 0.036 0.    0.    0.256]
 [0.187 0.02  0.049 0.173 0.156 0.099 0.021 0.    0.    0.    0.295]
 [0.146 0.048 0.048 0.136 0.151 0.105 0.    0.    0.    0.    0.366]
 [0.189 0.079 0.094 0.102 0.057 0.107 0.019 0.    0.    0.    0.353]
 [0.232 0.04  0.047 0.114 0.102 0.178 0.015 0.    0.    0.    0.272]
 [0.199 0.029 0.056 0.132 0.11  0.12  0.    0.034 0.    0.    0.32 ]
 [0.237 0.025 0.033 0.048 0.115 0.196 0.078 0.046 0.    0.    0.222]
 [0.102 0.058 0.038 0.134 0.124 0.251 0.033 0.    0.    0.    0.26 ]
 [0.167 0.043 0.04  0.125 0.115 0.107 0.082 0.038 0.    0.    0.283]
 [0.278 0.041 0.049 0.066 0.089 0.069 0.055 0.    0.    0.    0.353]
 [0.256 0.057 0.042 0.081 0.084 0.14  0.073 0.026 0.    0.    0.241]
 [0.24  0.069 0.072 0.081 0.058 0.11  0.012 0.    0.    0.    0.358]
 [0.276 0.083 0.084 0.042 0.034 0.054 0.055 0.036 0.    0.    0.336]
 [0.14  0.044 0.048 0.092 0.153 0.211 0.019 0.016 0.    0.    0.277]
 [0.178 0.086 0.064 0.133 0.072 0.141 0.006 0.017 0.    0.    0.303]]","[0.10324495 0.10033884 0.09594013 0.10076079 0.09899044 0.10159926
 0.10088811 0.09217754 0.10195534 0.111611   0.09871276 0.10403748
 0.09641456 0.09648029 0.10371343 0.11084425 0.10364626 0.10942177
 0.09676409 0.10408567]",0.10158134693550665,75.0,29.05,41.4
8.0,20,10,[4 1 1 2 2 3 1 2 1 3],True,5,10,100,0.02,7,gs,4,"[[0.232 0.068 0.041 0.067 0.084 0.19  0.066 0.027 0.    0.    0.225]
 [0.208 0.05  0.052 0.094 0.089 0.104 0.046 0.137 0.01  0.    0.21 ]
 [0.209 0.019 0.026 0.057 0.112 0.169 0.074 0.1   0.006 0.    0.228]
 [0.208 0.054 0.058 0.099 0.024 0.152 0.043 0.209 0.009 0.006 0.138]
 [0.235 0.04  0.056 0.099 0.085 0.185 0.059 0.097 0.001 0.    0.143]
 [0.165 0.046 0.044 0.1   0.096 0.2   0.094 0.036 0.    0.    0.219]
 [0.242 0.034 0.036 0.095 0.096 0.155 0.024 0.06  0.003 0.    0.255]
 [0.169 0.057 0.039 0.1   0.125 0.16  0.057 0.068 0.    0.    0.225]
 [0.229 0.068 0.06  0.131 0.085 0.109 0.    0.    0.    0.    0.318]
 [0.174 0.041 0.071 0.103 0.107 0.132 0.042 0.055 0.011 0.    0.264]
 [0.184 0.038 0.065 0.108 0.147 0.135 0.    0.039 0.    0.015 0.269]
 [0.264 0.027 0.033 0.072 0.093 0.138 0.069 0.086 0.006 0.    0.212]
 [0.177 0.028 0.011 0.048 0.06  0.288 0.09  0.125 0.01  0.    0.163]
 [0.177 0.037 0.032 0.086 0.13  0.137 0.068 0.084 0.007 0.    0.242]
 [0.237 0.091 0.073 0.124 0.074 0.076 0.033 0.015 0.    0.    0.277]
 [0.191 0.021 0.044 0.109 0.17  0.148 0.023 0.    0.    0.    0.294]
 [0.195 0.086 0.068 0.139 0.119 0.1   0.031 0.    0.    0.    0.262]
 [0.236 0.083 0.079 0.121 0.088 0.072 0.012 0.045 0.    0.    0.264]
 [0.084 0.046 0.039 0.13  0.111 0.225 0.06  0.074 0.    0.    0.231]
 [0.184 0.066 0.073 0.118 0.105 0.125 0.041 0.045 0.    0.    0.243]]","[0.10939015 0.10317817 0.0972026  0.10974533 0.11367859 0.10419915
 0.10437297 0.10326104 0.10780103 0.10591634 0.09910352 0.10700333
 0.09975242 0.0977702  0.11289215 0.09935705 0.11071511 0.11354841
 0.09340961 0.10867122]",0.10504841945489587,75.0,23.41,39.1
8.0,20,10,[4 1 1 2 2 3 1 2 1 3],True,5,10,100,0.02,7,gs,5,"[[0.139 0.052 0.045 0.114 0.13  0.181 0.058 0.07  0.    0.    0.211]
 [0.277 0.019 0.055 0.076 0.079 0.135 0.058 0.109 0.081 0.014 0.097]
 [0.18  0.022 0.015 0.075 0.11  0.23  0.073 0.095 0.009 0.    0.191]
 [0.219 0.04  0.04  0.069 0.086 0.162 0.075 0.13  0.018 0.005 0.156]
 [0.22  0.045 0.039 0.086 0.088 0.163 0.027 0.144 0.043 0.017 0.128]
 [0.133 0.052 0.059 0.106 0.116 0.16  0.083 0.119 0.009 0.    0.163]
 [0.25  0.038 0.054 0.086 0.069 0.153 0.035 0.138 0.032 0.002 0.143]
 [0.132 0.049 0.065 0.155 0.127 0.152 0.041 0.051 0.008 0.    0.22 ]
 [0.189 0.103 0.068 0.161 0.122 0.113 0.    0.035 0.016 0.003 0.19 ]
 [0.235 0.035 0.053 0.095 0.096 0.12  0.048 0.069 0.033 0.007 0.209]
 [0.22  0.05  0.052 0.1   0.103 0.151 0.056 0.065 0.012 0.018 0.173]
 [0.209 0.055 0.056 0.118 0.076 0.12  0.059 0.13  0.033 0.001 0.143]
 [0.143 0.028 0.027 0.069 0.08  0.194 0.072 0.199 0.047 0.002 0.139]
 [0.189 0.041 0.02  0.064 0.096 0.18  0.076 0.146 0.024 0.007 0.157]
 [0.231 0.053 0.058 0.101 0.104 0.143 0.032 0.042 0.065 0.013 0.158]
 [0.226 0.054 0.043 0.088 0.104 0.156 0.036 0.1   0.014 0.    0.179]
 [0.219 0.07  0.078 0.13  0.122 0.105 0.035 0.    0.    0.    0.241]
 [0.227 0.092 0.069 0.1   0.078 0.088 0.01  0.097 0.056 0.015 0.168]
 [0.165 0.048 0.056 0.11  0.115 0.15  0.069 0.073 0.027 0.    0.187]
 [0.197 0.054 0.048 0.097 0.099 0.144 0.056 0.085 0.017 0.01  0.193]]","[0.0982973  0.11355    0.09814714 0.10710238 0.10575047 0.1028007
 0.11046953 0.10052235 0.11371316 0.10759188 0.10850538 0.10899415
 0.09970994 0.1027837  0.11306939 0.11147862 0.11357785 0.11614584
 0.1049293  0.10716226]",0.10721506713770282,74.5,17.230000000000004,38.7
