experiment_number,num_students,num_schools,capacities_generated,num_capacities,num_repeats_profiles,num_repeat_sampler,epsilon,manipulators_ratio,default_fair_num_student,num_manipulations,algorithm,k,possible_percentage_manipulators,average_runtime,average_utility,average_utility_fair_students,average_utility_manipulator_students,average_actual_percentage_manipulators,average_number_manipulations,average_percentage_unassigned_students,average_percentage_unassigned_fair_students,average_percentage_unassigned_manipulator_students
29.0,100,10,True,5,5,50,0.002,0.5,50,8,gs,7,50.0,43.47604197502136,0.0945247719731649,0.0918253708637554,0.0972241730825744,33.36,68.92,17.9488,26.1888,9.708800000000002
29.0,100,10,True,5,5,50,0.002,0.5,50,8,gs,8,50.0,46.48497381210327,0.0964616168206577,0.093537184169543,0.0993860494717724,35.84,55.64,11.2992,20.8544,1.744
29.0,100,10,True,5,5,50,0.002,0.5,50,8,gs,9,50.0,48.98786458015442,0.0982383400644259,0.0978120560958667,0.0986646240329851,21.24,23.68,5.203200000000001,7.8016,2.6048
29.0,100,10,True,5,5,50,0.002,0.5,50,8,gs,10,50.0,49.14549495697022,0.0990190920692574,0.0989964907878802,0.0990416933506346,0.0,0.0,0.0,0.0,0.0
29.0,100,10,True,5,5,50,0.002,0.5,50,8,boston,10,50.0,32.84620574951172,0.0990161657838396,0.0989788233733787,0.0990535081943006,0.0,0.0,0.0,0.0,0.0
30.0,100,10,True,5,5,50,0.002,0.5,50,10,gs,1,50.0,30.97432476043701,0.072026802029806,0.0266934519781138,0.1173601520814982,45.76,137.4,49.36,85.5984,13.1216
30.0,100,10,True,5,5,50,0.002,0.5,50,10,gs,2,50.0,31.477381229400635,0.0795479098165446,0.0477720639960518,0.1113237556370375,50.0,186.56,41.4992,72.54560000000001,10.4528
30.0,100,10,True,5,5,50,0.002,0.5,50,10,gs,3,50.0,32.53942307472229,0.0850416901745043,0.0700753469388565,0.100008033410152,43.84,186.52,34.2608,56.7024,11.8192
30.0,100,10,True,5,5,50,0.002,0.5,50,10,gs,4,50.0,33.925456256866454,0.087829965021209,0.0750078883946063,0.1006520416478116,46.96,154.32,31.0208,52.016000000000005,10.0256
30.0,100,10,True,5,5,50,0.002,0.5,50,10,gs,5,50.0,35.815188007354735,0.090647614380066,0.0826633346568115,0.0986318941033206,49.52,137.68,25.9128,43.780800000000006,8.0448
30.0,100,10,True,5,5,50,0.002,0.5,50,10,gs,6,50.0,38.09932018280029,0.0912263005728107,0.0839022732754656,0.0985503278701557,49.2,102.24,24.2664,40.6816,7.8512
30.0,100,10,True,5,5,50,0.002,0.5,50,10,gs,7,50.0,40.68364396095276,0.0943746549338595,0.0914083692625129,0.0973409406052061,32.72,67.12,18.1904,26.4496,9.9312
30.0,100,10,True,5,5,50,0.002,0.5,50,10,gs,8,50.0,43.40741312026977,0.0965401661300556,0.0938233567702215,0.0992569754898897,35.72,56.12,11.291199999999998,20.8048,1.7776000000000003
30.0,100,10,True,5,5,50,0.002,0.5,50,10,gs,9,50.0,45.70487427711487,0.0983142338763142,0.0979234820549911,0.0987049856976372,21.44,23.72,5.0632,7.6304,2.4960000000000004
30.0,100,10,True,5,5,50,0.002,0.5,50,10,gs,10,50.0,45.85025854110718,0.0990601891364024,0.0991485928832211,0.0989717853895836,0.0,0.0,0.0,0.0,0.0
30.0,100,10,True,5,5,50,0.002,0.5,50,10,boston,10,50.0,30.725690298080444,0.0990161657838396,0.0989788233733787,0.0990535081943006,0.0,0.0,0.0,0.0,0.0
4.0,100,5,True,5,5,50,0.002,0.75,25,2,gs,1,75.0,2.6881735706329346,0.1959969510070692,0.138495540873764,0.2151640877181709,67.08,107.32,24.88,60.2144,13.101866666666668
4.0,100,5,True,5,5,50,0.002,0.75,25,2,gs,2,75.0,2.8982579421997072,0.2130334779226331,0.1786618795852992,0.224490677368411,73.52,106.8,11.6432,41.3376,1.7450666666666663
4.0,100,5,True,5,5,50,0.002,0.75,25,2,gs,3,75.0,3.280794563293457,0.2149450059468511,0.2075393471547704,0.2174135588775447,58.96,82.64,6.8976,17.331200000000003,3.4197333333333337
4.0,100,5,True,5,5,50,0.002,0.75,25,2,gs,4,75.0,3.755380706787109,0.2160358282937962,0.2164432739375017,0.2159000130792277,24.32,26.72,2.564,3.6992,2.1856
4.0,100,5,True,5,5,50,0.002,0.75,25,2,gs,5,75.0,3.817325487136841,0.2162440929543944,0.2162776938564696,0.2162328926537027,0.0,0.0,0.0,0.0,0.0
4.0,100,5,True,5,5,50,0.002,0.75,25,2,boston,5,75.0,2.578605909347534,0.2164501712993387,0.2173365448918688,0.2161547134351621,0.0,0.0,0.0,0.0,0.0
31.0,100,10,True,5,5,50,0.002,0.75,25,5,gs,1,75.0,40.50367738723755,0.0805205579984512,0.041071627385721,0.093670201536028,63.08,159.72,45.68,77.7664,34.98453333333333
31.0,100,10,True,5,5,50,0.002,0.75,25,5,gs,2,75.0,41.03666162490845,0.084776022103125,0.0619495661663583,0.092384840748714,74.6,218.6,38.3656,64.0768,29.7952
31.0,100,10,True,5,5,50,0.002,0.75,25,5,gs,3,75.0,42.01947455406189,0.0887655930948368,0.0856633193932003,0.0897996843287157,63.76,206.92,31.740800000000004,46.7328,26.743466666666663
31.0,100,10,True,5,5,50,0.002,0.75,25,5,gs,4,75.0,43.8290011882782,0.0909778342368279,0.0900416094748731,0.0912899091574795,66.92,186.32,27.4168,42.24,22.47573333333333
31.0,100,10,True,5,5,50,0.002,0.75,25,5,gs,5,75.0,46.53165157318115,0.0953033035184874,0.0949055876370215,0.0954358754789761,71.04,191.2,18.712,34.6976,13.383466666666664
31.0,100,10,True,5,5,50,0.002,0.75,25,5,gs,6,75.0,49.68076732635498,0.0949094927415735,0.0896282807705989,0.0966698967318983,71.32,141.2,18.000799999999998,35.836800000000004,12.055466666666666
31.0,100,10,True,5,5,50,0.002,0.75,25,5,gs,7,75.0,53.16879528999328,0.0956329235319474,0.0944928661748529,0.0960129426509789,42.4,84.08,15.3192,23.2096,12.689066666666664
31.0,100,10,True,5,5,50,0.002,0.75,25,5,gs,8,75.0,56.82256865501404,0.0979910050599494,0.0952677675076723,0.0988987509107085,49.08,72.48,7.014399999999999,19.1808,2.958933333333334
31.0,100,10,True,5,5,50,0.002,0.75,25,5,gs,9,75.0,59.92915477752685,0.0985904001676382,0.0977650536695538,0.0988655156669996,27.08,29.6,4.1792,7.5872,3.043200000000001
31.0,100,10,True,5,5,50,0.002,0.75,25,5,gs,10,75.0,60.10226770401001,0.098980046159387,0.0997031108580372,0.0987390245931703,0.0,0.0,0.0,0.0,0.0
31.0,100,10,True,5,5,50,0.002,0.75,25,5,boston,10,75.0,40.27304646492004,0.0990161657838396,0.0988712078646046,0.0990644850902513,0.0,0.0,0.0,0.0,0.0
32.0,100,10,True,5,5,50,0.002,0.75,25,8,gs,1,75.0,42.01777194976807,0.0957308773798691,0.060971987205566,0.1073171741046368,65.16,229.52,29.12,67.6416,16.279466666666668
32.0,100,10,True,5,5,50,0.002,0.75,25,8,gs,2,75.0,42.7861842918396,0.094427578877415,0.0524474633759301,0.1084209507112432,70.44,239.84,29.7248,70.5024,16.132266666666666
32.0,100,10,True,5,5,50,0.002,0.75,25,8,gs,3,75.0,43.97159972190857,0.102490500628497,0.0829228622784725,0.1090130467451718,74.92,291.28,17.3584,49.04,6.797866666666668
32.0,100,10,True,5,5,50,0.002,0.75,25,8,gs,4,75.0,45.73898797988892,0.1037412963376942,0.0976200134972034,0.1057817239511911,74.2,252.44,14.5208,36.368,7.2384
32.0,100,10,True,5,5,50,0.002,0.75,25,8,gs,5,75.0,48.17591693878174,0.1040116125230617,0.0995617402417118,0.1054949032835116,71.04,201.88,13.0352,31.580800000000004,6.8533333333333335
32.0,100,10,True,5,5,50,0.002,0.75,25,8,gs,6,75.0,51.23037698745728,0.1041900861368419,0.1042179884233737,0.1041807853746646,65.6,153.36,11.1104,21.7888,7.550933333333332
32.0,100,10,True,5,5,50,0.002,0.75,25,8,gs,7,75.0,55.04997683525085,0.1038437521458344,0.1027611487338324,0.1042046199498351,48.4,98.2,9.9128,17.8336,7.272533333333333
32.0,100,10,True,5,5,50,0.002,0.75,25,8,gs,8,75.0,58.90680015563965,0.1041038350096591,0.1032811872915954,0.1043780509156803,50.32,71.36,6.569599999999999,12.6048,4.5578666666666665
32.0,100,10,True,5,5,50,0.002,0.75,25,8,gs,9,75.0,62.056662950515744,0.1043995663951014,0.1037797602340917,0.1046061684487714,25.04,25.96,3.8936,5.756800000000001,3.272533333333333
32.0,100,10,True,5,5,50,0.002,0.75,25,8,gs,10,75.0,62.22568774223328,0.1048013590108715,0.1044830626880147,0.1049074577851571,0.0,0.0,0.0,0.0,0.0
32.0,100,10,True,5,5,50,0.002,0.75,25,8,boston,10,75.0,41.60139278411865,0.1048463233489871,0.1050916954682442,0.1047645326425681,0.0,0.0,0.0,0.0,0.0
33.0,100,10,True,5,5,50,0.002,0.75,25,10,gs,1,75.0,49.26738968849182,0.0958537657240584,0.0612117010460942,0.1074011206167132,65.16,227.96,29.56,67.5328,16.9024
33.0,100,10,True,5,5,50,0.002,0.75,25,10,gs,2,75.0,50.299796667099,0.0948945976390693,0.0539350675061569,0.1085477743500401,71.36,247.24,29.132,69.712,15.605333333333332
33.0,100,10,True,5,5,50,0.002,0.75,25,10,gs,3,75.0,51.85764512062073,0.1026625421027681,0.0831229523017618,0.1091757387031035,74.96,299.4,17.4592,48.9216,6.971733333333333
33.0,100,10,True,5,5,50,0.002,0.75,25,10,gs,4,75.0,53.98988671302796,0.1037349873684583,0.0983355982350419,0.1055347837462638,74.6,255.72,14.232,35.9328,6.9984
33.0,100,10,True,5,5,50,0.002,0.75,25,10,gs,5,75.0,56.81521886825561,0.1041135204019312,0.0999129181287936,0.1055137211596438,71.2,204.44,13.0624,31.792,6.8192
33.0,100,10,True,5,5,50,0.002,0.75,25,10,gs,6,75.0,60.37743138313294,0.1041706216459876,0.1039554292936125,0.1042423524301127,66.0,154.88,11.144,21.8944,7.560533333333334
33.0,100,10,True,5,5,50,0.002,0.75,25,10,gs,7,75.0,64.6160366153717,0.103868519876503,0.1029622447568176,0.1041706115830648,47.6,97.92,9.9792,17.731199999999998,7.3952
33.0,100,10,True,5,5,50,0.002,0.75,25,10,gs,8,75.0,69.07080327987671,0.1042624773211919,0.1030246097736768,0.1046750998370302,50.8,71.76,6.527200000000001,12.755200000000002,4.4512
33.0,100,10,True,5,5,50,0.002,0.75,25,10,gs,9,75.0,72.75471851348877,0.1043833142631884,0.1039196869241647,0.1045378567095297,25.32,26.28,3.8568,5.8016000000000005,3.208533333333333
33.0,100,10,True,5,5,50,0.002,0.75,25,10,gs,10,75.0,72.95258828163146,0.1048028844319637,0.1051328135299983,0.1046929080659521,0.0,0.0,0.0,0.0,0.0
33.0,100,10,True,5,5,50,0.002,0.75,25,10,boston,10,75.0,48.786379432678224,0.1048463233489871,0.1050916954682442,0.1047645326425681,0.0,0.0,0.0,0.0,0.0
34.0,100,10,True,5,5,50,0.002,1.0,0,5,gs,1,100.0,50.98453766822815,0.0910483613009806,0.0,0.0910483613009806,70.16,206.8,36.84,0.0,36.84
34.0,100,10,True,5,5,50,0.002,1.0,0,5,gs,2,100.0,51.87835099220276,0.0990063423438501,0.0,0.0990063423438501,90.64,296.72,26.9144,0.0,26.9144
34.0,100,10,True,5,5,50,0.002,1.0,0,5,gs,3,100.0,53.156628675460816,0.1055270457559765,0.0,0.1055270457559765,97.4,323.24,16.401600000000002,0.0,16.401600000000002
34.0,100,10,True,5,5,50,0.002,1.0,0,5,gs,4,100.0,55.15768463134766,0.1066004991618981,0.0,0.1066004991618981,94.6,295.76,11.7992,0.0,11.7992
34.0,100,10,True,5,5,50,0.002,1.0,0,5,gs,5,100.0,57.90663960456848,0.1063641841624404,0.0,0.1063641841624404,89.64,239.84,10.172,0.0,10.172
34.0,100,10,True,5,5,50,0.002,1.0,0,5,gs,6,100.0,61.57443904876709,0.1057674331067288,0.0,0.1057674331067288,79.28,175.36,9.5288,0.0,9.5288
34.0,100,10,True,5,5,50,0.002,1.0,0,5,gs,7,100.0,66.53677463531494,0.1047268569048278,0.0,0.1047268569048278,55.72,111.24,8.6504,0.0,8.6504
34.0,100,10,True,5,5,50,0.002,1.0,0,5,gs,8,100.0,71.5218996143341,0.104833995379634,0.0,0.104833995379634,57.76,80.16,5.6288,0.0,5.6288
34.0,100,10,True,5,5,50,0.002,1.0,0,5,gs,9,100.0,75.57532588005066,0.1046368496741516,0.0,0.1046368496741516,28.64,29.2,3.4992,0.0,3.4992
34.0,100,10,True,5,5,50,0.002,1.0,0,5,gs,10,100.0,75.7773486328125,0.1047804286678855,0.0,0.1047804286678855,0.0,0.0,0.0,0.0,0.0
34.0,100,10,True,5,5,50,0.002,1.0,0,5,boston,10,100.0,50.61112409591675,0.1048463233489871,0.0,0.1048463233489871,0.0,0.0,0.0,0.0,0.0
35.0,100,10,True,5,5,50,0.002,1.0,0,8,gs,1,100.0,62.2964896774292,0.0991821929839202,0.0,0.0991821929839202,72.72,253.08,27.24,0.0,27.24
35.0,100,10,True,5,5,50,0.002,1.0,0,8,gs,2,100.0,63.564728298187255,0.1026645593967918,0.0,0.1026645593967918,89.2,341.0,20.5952,0.0,20.5952
35.0,100,10,True,5,5,50,0.002,1.0,0,8,gs,3,100.0,65.48367552757263,0.1076926617200952,0.0,0.1076926617200952,97.76,367.88,12.3248,0.0,12.3248
35.0,100,10,True,5,5,50,0.002,1.0,0,8,gs,4,100.0,68.21753142356873,0.1072975044138922,0.0,0.1072975044138922,94.48,317.2,10.711200000000002,0.0,10.711200000000002
35.0,100,10,True,5,5,50,0.002,1.0,0,8,gs,5,100.0,71.779263381958,0.1065239382741684,0.0,0.1065239382741684,89.76,243.8,10.2904,0.0,10.2904
35.0,100,10,True,5,5,50,0.002,1.0,0,8,gs,6,100.0,76.24449014663696,0.1056931415527958,0.0,0.1056931415527958,79.72,175.48,9.7544,0.0,9.7544
35.0,100,10,True,5,5,50,0.002,1.0,0,8,gs,7,100.0,81.570899143219,0.1048563588399639,0.0,0.1048563588399639,56.0,109.4,8.834399999999999,0.0,8.834399999999999
35.0,100,10,True,5,5,50,0.002,1.0,0,8,gs,8,100.0,87.06095624923707,0.1047391345314834,0.0,0.1047391345314834,57.28,79.72,5.696000000000001,0.0,5.696000000000001
35.0,100,10,True,5,5,50,0.002,1.0,0,8,gs,9,100.0,91.88570245742798,0.1046080311200099,0.0,0.1046080311200099,28.56,29.4,3.4968,0.0,3.4968
35.0,100,10,True,5,5,50,0.002,1.0,0,8,gs,10,100.0,92.13074126243592,0.1046380531596697,0.0,0.1046380531596697,0.0,0.0,0.0,0.0,0.0
35.0,100,10,True,5,5,50,0.002,1.0,0,8,boston,10,100.0,61.6730707359314,0.1048463233489871,0.0,0.1048463233489871,0.0,0.0,0.0,0.0,0.0
36.0,100,10,True,5,5,50,0.002,1.0,0,10,gs,1,100.0,67.44322372436524,0.0993618146109292,0.0,0.0993618146109292,72.68,254.36,27.16,0.0,27.16
36.0,100,10,True,5,5,50,0.002,1.0,0,10,gs,2,100.0,68.83296879768372,0.1035862717569712,0.0,0.1035862717569712,89.36,356.64,19.212,0.0,19.212
36.0,100,10,True,5,5,50,0.002,1.0,0,10,gs,3,100.0,70.84306858062745,0.1079570549770826,0.0,0.1079570549770826,97.64,371.2,12.2928,0.0,12.2928
36.0,100,10,True,5,5,50,0.002,1.0,0,10,gs,4,100.0,73.85484732627869,0.1070875102968763,0.0,0.1070875102968763,94.4,313.12,10.728,0.0,10.728
36.0,100,10,True,5,5,50,0.002,1.0,0,10,gs,5,100.0,77.79318940162659,0.1065609944787533,0.0,0.1065609944787533,89.24,244.64,10.128,0.0,10.128
36.0,100,10,True,5,5,50,0.002,1.0,0,10,gs,6,100.0,82.77412488937378,0.1057607603243328,0.0,0.1057607603243328,80.08,177.68,9.5568,0.0,9.5568
36.0,100,10,True,5,5,50,0.002,1.0,0,10,gs,7,100.0,88.62858551979065,0.1047618550455361,0.0,0.1047618550455361,55.84,110.04,8.7696,0.0,8.7696
36.0,100,10,True,5,5,50,0.002,1.0,0,10,gs,8,100.0,94.7043318939209,0.1047712858026541,0.0,0.1047712858026541,57.6,79.96,5.5920000000000005,0.0,5.5920000000000005
36.0,100,10,True,5,5,50,0.002,1.0,0,10,gs,9,100.0,99.91560395240784,0.1044874820525349,0.0,0.1044874820525349,29.0,29.84,3.4968,0.0,3.4968
36.0,100,10,True,5,5,50,0.002,1.0,0,10,gs,10,100.0,100.16251893043518,0.1048977231064603,0.0,0.1048977231064603,0.0,0.0,0.0,0.0,0.0
36.0,100,10,True,5,5,50,0.002,1.0,0,10,boston,10,100.0,66.77293613433838,0.1048463233489871,0.0,0.1048463233489871,0.0,0.0,0.0,0.0,0.0
37.0,100,10,True,5,5,50,0.005,0.5,50,5,gs,1,50.0,29.577803163528444,0.0769883017711798,0.039636120851484,0.1143404826908757,45.24,131.76,47.16,78.8912,15.4288
37.0,100,10,True,5,5,50,0.005,0.5,50,5,gs,2,50.0,30.0072864818573,0.079258377812319,0.0412290367811026,0.1172877188435354,48.32,125.04,44.0976,77.024,11.1712
37.0,100,10,True,5,5,50,0.005,0.5,50,5,gs,3,50.0,30.748050050735472,0.0891565696449882,0.0607664289897936,0.1175467103001829,50.0,156.28,32.768,63.0272,2.5088000000000004
37.0,100,10,True,5,5,50,0.005,0.5,50,5,gs,4,50.0,31.947122497558595,0.0938400266858634,0.0777159852683673,0.1099640681033595,49.8,145.36,26.6408,49.8,3.4816
37.0,100,10,True,5,5,50,0.005,0.5,50,5,gs,5,50.0,33.67899436950684,0.0962878365607467,0.0839623244391286,0.1086133486823648,46.92,111.92,23.2968,42.888000000000005,3.7056
37.0,100,10,True,5,5,50,0.005,0.5,50,5,gs,6,50.0,36.055400133132935,0.1002289310491471,0.0945726609506261,0.1058852011476682,42.84,89.44,17.118399999999998,28.9872,5.2496
37.0,100,10,True,5,5,50,0.005,0.5,50,5,gs,7,50.0,38.55206787109375,0.1016227571236231,0.0997153708978812,0.1035301433493651,29.84,53.04,13.8472,20.5392,7.1552
37.0,100,10,True,5,5,50,0.005,0.5,50,5,gs,8,50.0,41.51142854690552,0.1029350059227469,0.1020248058966947,0.1038452059487991,29.84,39.68,9.704,13.8736,5.534400000000001
37.0,100,10,True,5,5,50,0.005,0.5,50,5,gs,9,50.0,43.82643424034119,0.1040954464692871,0.1040452955790066,0.1041455973595677,13.48,13.8,4.9976,6.0768,3.9184
37.0,100,10,True,5,5,50,0.005,0.5,50,5,gs,10,50.0,43.99407943725586,0.1047934178036762,0.1051477319697075,0.1044391036376448,0.0,0.0,0.0,0.0,0.0
37.0,100,10,True,5,5,50,0.005,0.5,50,5,boston,10,50.0,29.36319966316223,0.1048463233489871,0.1052228675600339,0.1044697791379404,0.0,0.0,0.0,0.0,0.0
38.0,100,10,True,5,5,50,0.005,0.5,50,8,gs,1,50.0,31.298831939697266,0.0786890871815312,0.0416884763197914,0.115689698043271,47.16,159.44,43.8,77.8464,9.7536
38.0,100,10,True,5,5,50,0.005,0.5,50,8,gs,2,50.0,31.808387479782105,0.0785679933294223,0.041378983517414,0.1157570031414307,47.76,139.4,44.376000000000005,76.93440000000001,11.8176
38.0,100,10,True,5,5,50,0.005,0.5,50,8,gs,3,50.0,32.73429375648499,0.0887422692219834,0.0613338893951489,0.1161506490488179,50.0,170.88,32.5248,62.7456,2.3040000000000003
38.0,100,10,True,5,5,50,0.005,0.5,50,8,gs,4,50.0,34.082854413986205,0.0936299073468439,0.0774552865405186,0.1098045281531692,49.56,149.16,26.6488,49.8192,3.4784
38.0,100,10,True,5,5,50,0.005,0.5,50,8,gs,5,50.0,35.844693775177,0.0961509589374756,0.0831615758675059,0.1091403420074454,47.08,115.16,23.387200000000004,43.32320000000001,3.4512
38.0,100,10,True,5,5,50,0.005,0.5,50,8,gs,6,50.0,38.246349029541015,0.100339732117628,0.0944116411576718,0.1062678230775842,42.84,89.68,17.3376,29.2912,5.384
38.0,100,10,True,5,5,50,0.005,0.5,50,8,gs,7,50.0,40.63367568016052,0.1014445631681902,0.0990645336320268,0.1038245927043537,29.4,51.4,14.1096,21.1488,7.070399999999999
38.0,100,10,True,5,5,50,0.005,0.5,50,8,gs,8,50.0,43.49114882469177,0.1028964903875989,0.101800802410007,0.1039921783651908,29.44,38.96,9.8152,13.7936,5.8368
38.0,100,10,True,5,5,50,0.005,0.5,50,8,gs,9,50.0,45.80905628204346,0.1041269089850738,0.1043409021367629,0.1039129158333848,13.56,14.08,4.8752,5.9744,3.776
38.0,100,10,True,5,5,50,0.005,0.5,50,8,gs,10,50.0,45.97233333587646,0.1048027632854177,0.1049998244166459,0.1046057021541894,0.0,0.0,0.0,0.0,0.0
38.0,100,10,True,5,5,50,0.005,0.5,50,8,boston,10,50.0,30.987308769226075,0.1048463233489871,0.1052228675600339,0.1044697791379404,0.0,0.0,0.0,0.0,0.0
39.0,100,10,True,5,5,50,0.005,0.5,50,10,gs,1,50.0,25.901810235977173,0.077348318954129,0.0407752591760073,0.1139213787322507,46.48,154.44,44.92,78.288,11.552
39.0,100,10,True,5,5,50,0.005,0.5,50,10,gs,2,50.0,26.36201138496399,0.0786743542761918,0.0412856790123112,0.1160630295400725,48.16,140.92,43.91439999999999,77.00319999999999,10.8256
39.0,100,10,True,5,5,50,0.005,0.5,50,10,gs,3,50.0,27.17596608161926,0.0892990503276188,0.0620760973883052,0.1165220032669324,50.0,170.56,32.4096,62.305600000000005,2.5136000000000003
39.0,100,10,True,5,5,50,0.005,0.5,50,10,gs,4,50.0,28.354777641296387,0.0938572243506539,0.0779974125130064,0.1097170361883014,49.72,150.16,26.5464,49.5584,3.5344
39.0,100,10,True,5,5,50,0.005,0.5,50,10,gs,5,50.0,29.83784804344177,0.0962934004149,0.0838218953828402,0.1087649054469599,47.0,114.52,23.2176,42.9664,3.4688
39.0,100,10,True,5,5,50,0.005,0.5,50,10,gs,6,50.0,31.873304433822632,0.100237392809593,0.0946105812084201,0.1058642044107658,42.56,88.6,17.2344,29.0928,5.376
39.0,100,10,True,5,5,50,0.005,0.5,50,10,gs,7,50.0,34.03091681480408,0.1015877485918683,0.0992055617180099,0.1039699354657266,29.2,52.24,14.1184,20.9184,7.3184
39.0,100,10,True,5,5,50,0.005,0.5,50,10,gs,8,50.0,36.36652235984802,0.1029040167539613,0.1018449066249003,0.1039631268830222,29.76,39.48,9.6648,13.64,5.6896
39.0,100,10,True,5,5,50,0.005,0.5,50,10,gs,9,50.0,38.20847283363342,0.1041008727880389,0.1041757597643294,0.1040259858117485,13.48,14.2,4.9368,5.9952,3.878400000000001
39.0,100,10,True,5,5,50,0.005,0.5,50,10,gs,10,50.0,38.34267941474914,0.1046472036068839,0.1050048948473882,0.1042895123663797,0.0,0.0,0.0,0.0,0.0
39.0,100,10,True,5,5,50,0.005,0.5,50,10,boston,10,50.0,25.659163112640385,0.1048463233489871,0.1052228675600339,0.1044697791379404,0.0,0.0,0.0,0.0,0.0
40.0,100,10,True,5,5,50,0.005,0.75,25,5,gs,1,75.0,39.04544884681702,0.0890098640069345,0.0558612696751673,0.1000593954508569,61.8,181.28,37.88,70.3424,27.0592
40.0,100,10,True,5,5,50,0.005,0.75,25,5,gs,2,75.0,39.759253282547,0.0918749223036906,0.0505101414498332,0.1056631825883097,69.04,195.28,33.1544,71.6704,20.31573333333333
40.0,100,10,True,5,5,50,0.005,0.75,25,5,gs,3,75.0,40.90887004852295,0.1013979409983007,0.0816887369248954,0.1079676756894358,74.92,236.56,20.204,49.7184,10.365866666666664
40.0,100,10,True,5,5,50,0.005,0.75,25,5,gs,4,75.0,42.599788188934326,0.1024655634030965,0.0924820051066785,0.1057934161685692,71.92,204.08,16.4416,39.6288,8.712533333333333
40.0,100,10,True,5,5,50,0.005,0.75,25,5,gs,5,75.0,44.95098048210144,0.1024322702431955,0.0924853529833969,0.105747909329795,65.52,158.6,15.3648,36.086400000000005,8.4576
40.0,100,10,True,5,5,50,0.005,0.75,25,5,gs,6,75.0,47.85185297966004,0.1031228108890066,0.0995540312780317,0.1043124040926649,56.32,115.28,13.1192,25.2128,9.088
40.0,100,10,True,5,5,50,0.005,0.75,25,5,gs,7,75.0,51.25552704811096,0.1027724463281796,0.1003415177513251,0.1035827558537978,37.24,65.56,12.0728,19.888,9.467733333333337
40.0,100,10,True,5,5,50,0.005,0.75,25,5,gs,8,75.0,55.09144188880921,0.1035752612690321,0.1020050885518912,0.1040986521747457,35.36,47.24,8.8,13.5296,7.223466666666667
40.0,100,10,True,5,5,50,0.005,0.75,25,5,gs,9,75.0,58.106599521636966,0.1042299609702601,0.1045118013426026,0.1041360141794793,15.84,16.32,4.652,5.6736,4.311466666666667
40.0,100,10,True,5,5,50,0.005,0.75,25,5,gs,10,75.0,58.30594581604004,0.104823050050258,0.1049356408065196,0.1047855197981708,0.0,0.0,0.0,0.0,0.0
40.0,100,10,True,5,5,50,0.005,0.75,25,5,boston,10,75.0,38.71182903289795,0.1048463233489871,0.1050916954682442,0.1047645326425681,0.0,0.0,0.0,0.0,0.0
5.0,100,5,True,5,5,50,0.002,0.75,25,4,gs,1,75.0,3.461850643157959,0.2054480814522342,0.1487139975018848,0.2243594427690174,68.72,133.84,17.32,57.2928,3.995733333333334
5.0,100,5,True,5,5,50,0.002,0.75,25,4,gs,2,75.0,3.818007917404175,0.2148465542194972,0.1820390118054285,0.2257824016908534,73.24,126.52,11.2848,40.8672,1.4240000000000002
5.0,100,5,True,5,5,50,0.002,0.75,25,4,gs,3,75.0,4.327985849380493,0.2149325766470207,0.2060978172050699,0.2178774964610043,58.52,85.6,7.2816,18.0704,3.685333333333334
5.0,100,5,True,5,5,50,0.002,0.75,25,4,gs,4,75.0,4.774508047103882,0.2158256563300093,0.2154240678263166,0.2159595191645736,23.44,25.92,2.6232,3.872,2.206933333333333
5.0,100,5,True,5,5,50,0.002,0.75,25,4,gs,5,75.0,4.835881481170654,0.2159819451475775,0.2165792872051829,0.2157828311283758,0.0,0.0,0.0,0.0,0.0
5.0,100,5,True,5,5,50,0.002,0.75,25,4,boston,5,75.0,3.270950927734375,0.2164501712993387,0.2173365448918688,0.2161547134351621,0.0,0.0,0.0,0.0,0.0
41.0,100,10,True,5,5,50,0.005,0.75,25,8,gs,1,75.0,37.83471529960632,0.0940519190972901,0.0585611991853991,0.1058821590679204,63.8,219.4,31.08,68.9088,18.4704
41.0,100,10,True,5,5,50,0.005,0.75,25,8,gs,2,75.0,38.55329319953918,0.0910060879902578,0.0499535114700943,0.1046902801636456,68.36,212.04,32.982400000000005,71.9616,19.98933333333333
41.0,100,10,True,5,5,50,0.005,0.75,25,8,gs,3,75.0,39.80752099990845,0.1015090943953906,0.0823635274364087,0.1078909500483845,74.92,259.4,18.8176,49.3568,8.637866666666666
41.0,100,10,True,5,5,50,0.005,0.75,25,8,gs,4,75.0,41.42702354431152,0.1023937713038429,0.0930096215957031,0.1055218212065562,71.84,212.0,16.620800000000003,39.302400000000006,9.060266666666667
41.0,100,10,True,5,5,50,0.005,0.75,25,8,gs,5,75.0,43.64611696243286,0.102488903745695,0.092751451509382,0.1057347211577994,65.2,159.24,15.5936,36.1184,8.752
41.0,100,10,True,5,5,50,0.005,0.75,25,8,gs,6,75.0,46.5419574546814,0.1031122372521333,0.0983980578343038,0.1046836303914097,56.16,114.84,13.4096,25.9616,9.2256
41.0,100,10,True,5,5,50,0.005,0.75,25,8,gs,7,75.0,49.66332279205322,0.1027494982015632,0.1003677656733291,0.1035434090443079,36.92,63.56,12.0184,19.7696,9.434666666666663
41.0,100,10,True,5,5,50,0.005,0.75,25,8,gs,8,75.0,53.17597308158874,0.1033823844227137,0.1018830185468415,0.1038821730480045,35.2,46.6,8.9976,13.808000000000002,7.394133333333333
