experiment_number,num_students,num_schools,capacities_generated,num_capacities,num_repeats_profiles,num_repeat_sampler,epsilon,manipulators_ratio,default_fair_num_student,num_manipulations,algorithm,k,possible_percentage_manipulators,average_runtime,average_utility,average_utility_fair_students,average_utility_manipulator_students,average_actual_percentage_manipulators,average_number_manipulations,average_percentage_unassigned_students,average_percentage_unassigned_fair_students,average_percentage_unassigned_manipulator_students
164.0,100,11,True,5,5,50,0.002,0.75,25,8,gs,8,75.0,117.80474387168884,0.0937076657495489,0.0906285792496463,0.0947340279161831,55.4,102.28,10.1064,21.1008,6.441599999999999
164.0,100,11,True,5,5,50,0.002,0.75,25,8,gs,9,75.0,124.54991675376893,0.0944400870559304,0.0930986740558263,0.0948872247226318,40.64,62.2,6.654400000000001,13.0048,4.5376
164.0,100,11,True,5,5,50,0.002,0.75,25,8,gs,10,75.0,129.96203784942628,0.0944674254110852,0.0949551465404396,0.0943048517013004,25.8,26.6,4.6152,6.704000000000001,3.918933333333334
164.0,100,11,True,5,5,50,0.002,0.75,25,8,gs,11,75.0,130.25443883895875,0.0949469913944318,0.0955778875249465,0.0947366926842603,0.0,0.0,0.0,0.0,0.0
164.0,100,11,True,5,5,50,0.002,0.75,25,8,boston,11,75.0,87.01762274742127,0.094823083975395,0.0952132755557781,0.0946930201152673,0.0,0.0,0.0,0.0,0.0
165.0,100,11,True,5,5,50,0.002,0.75,25,11,gs,1,75.0,79.37338857650757,0.0840222437962293,0.0350949271718262,0.100331349337697,75.0,234.72,33.2,79.2,17.866666666666667
165.0,100,11,True,5,5,50,0.002,0.75,25,11,gs,2,75.0,80.28602062225342,0.079433307268809,0.0679387955129211,0.0832648111874383,63.56,237.44,35.4808,56.8384,28.3616
165.0,100,11,True,5,5,50,0.002,0.75,25,11,gs,3,75.0,82.04472174644471,0.0878825370296264,0.0742433653756474,0.0924289275809528,62.52,250.08,25.8904,50.5696,17.664
165.0,100,11,True,5,5,50,0.002,0.75,25,11,gs,4,75.0,84.79824323654175,0.0942234380102666,0.07990641432051,0.0989957792401855,73.96,264.56,17.092,44.4288,7.979733333333334
165.0,100,11,True,5,5,50,0.002,0.75,25,11,gs,5,75.0,88.80454062461853,0.0946748637085085,0.0860363143075174,0.0975543801755055,74.48,223.76,15.0072,35.9136,8.038400000000001
165.0,100,11,True,5,5,50,0.002,0.75,25,11,gs,6,75.0,93.58826699256898,0.0956038227410343,0.0917518672488296,0.0968878079051025,67.92,166.84,12.8704,26.336,8.381866666666667
165.0,100,11,True,5,5,50,0.002,0.75,25,11,gs,7,75.0,99.34744992256164,0.0959891515457045,0.0934615183990848,0.0968316959279111,55.2,114.84,10.5896,19.632,7.575466666666666
165.0,100,11,True,5,5,50,0.002,0.75,25,11,gs,8,75.0,106.19528506278992,0.0965895931278981,0.09409158761599,0.0974222616318675,50.2,84.68,7.530399999999999,15.4624,4.8864
165.0,100,11,True,5,5,50,0.002,0.75,25,11,gs,9,75.0,112.52354360580443,0.0969221902344573,0.0957251011473588,0.0973212199301568,33.04,44.6,5.184,9.6576,3.6928
165.0,100,11,True,5,5,50,0.002,0.75,25,11,gs,10,75.0,117.80553526878356,0.0973558418177742,0.096713073391699,0.0975700979597994,21.04,21.44,3.2903999999999995,4.2816,2.96
165.0,100,11,True,5,5,50,0.002,0.75,25,11,gs,11,75.0,118.08629446029664,0.0975177267420324,0.0981400747721963,0.0973102773986444,0.0,0.0,0.0,0.0,0.0
165.0,100,11,True,5,5,50,0.002,0.75,25,11,boston,11,75.0,78.82866327285767,0.0975554994287452,0.0980153745364426,0.0974022077261794,0.0,0.0,0.0,0.0,0.0
166.0,100,11,True,5,5,50,0.002,1.0,0,6,gs,1,100.0,117.72019123077392,0.0903760409123147,0.0,0.0903760409123147,75.84,236.36,31.52,0.0,31.52
166.0,100,11,True,5,5,50,0.002,1.0,0,6,gs,2,100.0,119.27367520332336,0.0898929590274958,0.0,0.0898929590274958,80.64,268.0,29.2848,0.0,29.2848
166.0,100,11,True,5,5,50,0.002,1.0,0,6,gs,3,100.0,122.28019837379456,0.097395078470088,0.0,0.097395078470088,88.08,296.88,19.024,0.0,19.024
166.0,100,11,True,5,5,50,0.002,1.0,0,6,gs,4,100.0,126.37636765480042,0.0959661166898532,0.0,0.0959661166898532,90.72,251.48,18.7152,0.0,18.7152
166.0,100,11,True,5,5,50,0.002,1.0,0,6,gs,5,100.0,132.86094202041625,0.0991790974017854,0.0,0.0991790974017854,88.84,262.92,12.012,0.0,12.012
166.0,100,11,True,5,5,50,0.002,1.0,0,6,gs,6,100.0,139.83752889633178,0.0981127923839016,0.0,0.0981127923839016,80.76,195.08,12.6184,0.0,12.6184
166.0,100,11,True,5,5,50,0.002,1.0,0,6,gs,7,100.0,147.7802422428131,0.0993415459075508,0.0,0.0993415459075508,81.44,152.08,8.6752,0.0,8.6752
166.0,100,11,True,5,5,50,0.002,1.0,0,6,gs,8,100.0,157.57660823822022,0.0988570795693503,0.0,0.0988570795693503,53.44,84.8,8.3064,0.0,8.3064
166.0,100,11,True,5,5,50,0.002,1.0,0,6,gs,9,100.0,166.60348385810852,0.0992786229415046,0.0,0.0992786229415046,35.28,50.8,5.1496,0.0,5.1496
166.0,100,11,True,5,5,50,0.002,1.0,0,6,gs,10,100.0,174.33166089057923,0.0994490767568775,0.0,0.0994490767568775,26.0,26.68,3.5016,0.0,3.5016
166.0,100,11,True,5,5,50,0.002,1.0,0,6,gs,11,100.0,174.705942735672,0.0997465161697423,0.0,0.0997465161697423,0.0,0.0,0.0,0.0,0.0
166.0,100,11,True,5,5,50,0.002,1.0,0,6,boston,11,100.0,116.97505981445312,0.0997100820815569,0.0,0.0997100820815569,0.0,0.0,0.0,0.0,0.0
167.0,100,11,True,5,5,50,0.002,1.0,0,8,gs,1,100.0,119.58714151382446,0.0780113501764883,0.0,0.0780113501764883,73.68,286.84,34.44,0.0,34.44
167.0,100,11,True,5,5,50,0.002,1.0,0,8,gs,2,100.0,121.00768278121949,0.0712023965599309,0.0,0.0712023965599309,74.0,288.6,38.4336,0.0,38.4336
167.0,100,11,True,5,5,50,0.002,1.0,0,8,gs,3,100.0,123.58127148628236,0.0776603426056037,0.0,0.0776603426056037,76.36,331.48,29.8504,0.0,29.8504
167.0,100,11,True,5,5,50,0.002,1.0,0,8,gs,4,100.0,128.70310445785523,0.0829581225489391,0.0,0.0829581225489391,95.36,348.04,19.2096,0.0,19.2096
167.0,100,11,True,5,5,50,0.002,1.0,0,8,gs,5,100.0,134.90778148651123,0.08327524252517,0.0,0.08327524252517,81.36,272.64,18.2144,0.0,18.2144
167.0,100,11,True,5,5,50,0.002,1.0,0,8,gs,6,100.0,142.83503071784972,0.0849781298814667,0.0,0.0849781298814667,79.04,245.72,12.1,0.0,12.1
167.0,100,11,True,5,5,50,0.002,1.0,0,8,gs,7,100.0,151.4485357952118,0.0846675513115265,0.0,0.0846675513115265,80.32,187.44,10.7768,0.0,10.7768
167.0,100,11,True,5,5,50,0.002,1.0,0,8,gs,8,100.0,160.04994678497314,0.0841542052077315,0.0,0.0841542052077315,70.52,114.08,10.2344,0.0,10.2344
167.0,100,11,True,5,5,50,0.002,1.0,0,8,gs,9,100.0,169.0603875350952,0.0842084903524372,0.0,0.0842084903524372,43.16,65.0,7.9424,0.0,7.9424
167.0,100,11,True,5,5,50,0.002,1.0,0,8,gs,10,100.0,177.55608401298522,0.0842494200021354,0.0,0.0842494200021354,35.64,37.4,5.0032,0.0,5.0032
167.0,100,11,True,5,5,50,0.002,1.0,0,8,gs,11,100.0,177.915061378479,0.0845406887715228,0.0,0.0845406887715228,0.0,0.0,0.0,0.0,0.0
167.0,100,11,True,5,5,50,0.002,1.0,0,8,boston,11,100.0,118.77871279716491,0.0844866147235574,0.0,0.0844866147235574,0.0,0.0,0.0,0.0,0.0
168.0,100,11,True,5,5,50,0.002,1.0,0,11,gs,1,100.0,122.50996438026428,0.0867721217028626,0.0,0.0867721217028626,83.44,303.56,27.88,0.0,27.88
168.0,100,11,True,5,5,50,0.002,1.0,0,11,gs,2,100.0,124.00073056221008,0.0856769691028104,0.0,0.0856769691028104,87.96,359.0,27.152800000000003,0.0,27.152800000000003
168.0,100,11,True,5,5,50,0.002,1.0,0,11,gs,3,100.0,126.84477657318116,0.0849237029587423,0.0,0.0849237029587423,85.08,321.8,26.4072,0.0,26.4072
168.0,100,11,True,5,5,50,0.002,1.0,0,11,gs,4,100.0,131.18996156692504,0.089710246473335,0.0,0.089710246473335,92.76,325.76,18.4216,0.0,18.4216
168.0,100,11,True,5,5,50,0.002,1.0,0,11,gs,5,100.0,136.93238235473632,0.0899298224077921,0.0,0.0899298224077921,87.8,265.4,15.536,0.0,15.536
168.0,100,11,True,5,5,50,0.002,1.0,0,11,gs,6,100.0,144.2820102405548,0.0895320925025764,0.0,0.0895320925025764,72.12,183.28,15.7896,0.0,15.7896
168.0,100,11,True,5,5,50,0.002,1.0,0,11,gs,7,100.0,153.04911553382874,0.0900281837366576,0.0,0.0900281837366576,63.52,141.04,13.3496,0.0,13.3496
168.0,100,11,True,5,5,50,0.002,1.0,0,11,gs,8,100.0,162.45638942718506,0.0901147436123653,0.0,0.0901147436123653,48.68,104.72,10.792,0.0,10.792
168.0,100,11,True,5,5,50,0.002,1.0,0,11,gs,9,100.0,173.02851443290712,0.0902509892812453,0.0,0.0902509892812453,46.2,76.68,8.6256,0.0,8.6256
168.0,100,11,True,5,5,50,0.002,1.0,0,11,gs,10,100.0,181.80789622306824,0.090296331848106,0.0,0.090296331848106,43.64,45.44,6.1792,0.0,6.1792
168.0,100,11,True,5,5,50,0.002,1.0,0,11,gs,11,100.0,182.1714026737213,0.0905730965455967,0.0,0.0905730965455967,0.0,0.0,0.0,0.0,0.0
168.0,100,11,True,5,5,50,0.002,1.0,0,11,boston,11,100.0,121.75722678184508,0.0906007812212997,0.0,0.0906007812212997,0.0,0.0,0.0,0.0,0.0
18.0,100,2,True,5,5,50,0.002,0.5,50,2,gs,1,50.0,0.4348517894744873,0.4180813877612803,0.4373615432243237,0.3988012322982369,39.24,39.24,21.96,36.9504,6.969600000000001
18.0,100,2,True,5,5,50,0.002,0.5,50,2,gs,2,50.0,0.4742641353607177,0.456909407970476,0.4566428940760106,0.4571759218649414,0.0,0.0,0.0,0.0,0.0
18.0,100,2,True,5,5,50,0.002,0.5,50,2,boston,2,50.0,0.3367982864379882,0.4569901932565609,0.4571635745576203,0.4568168119555013,0.0,0.0,0.0,0.0,0.0
172.0,100,11,True,5,5,50,0.005,0.5,50,6,gs,1,50.0,45.20088128089905,0.0777950083153474,0.0512237922428181,0.1043662243878766,43.4,144.04,43.08,70.16159999999999,15.998399999999998
172.0,100,11,True,5,5,50,0.005,0.5,50,6,gs,2,50.0,45.81136933326721,0.0808040295798225,0.052775359676891,0.1088326994827539,49.76,173.24,37.7624,68.2112,7.3136
172.0,100,11,True,5,5,50,0.005,0.5,50,6,gs,3,50.0,46.76258425712585,0.082553352452723,0.0582633513619702,0.1068433535434758,47.24,151.56,35.647200000000005,63.5296,7.7648
172.0,100,11,True,5,5,50,0.005,0.5,50,6,gs,4,50.0,48.44522150993348,0.087071151335067,0.0691683291128437,0.1049739735572903,47.16,144.96,29.8296,53.952,5.7072
172.0,100,11,True,5,5,50,0.005,0.5,50,6,gs,5,50.0,50.68098475456238,0.088284707203133,0.0723218562681301,0.1042475581381358,49.64,113.4,27.548,50.2848,4.8112
172.0,100,11,True,5,5,50,0.005,0.5,50,6,gs,6,50.0,53.30593324661255,0.0917657161369887,0.0840942959687449,0.0994371363052325,41.96,86.24,21.8056,36.4416,7.169599999999999
172.0,100,11,True,5,5,50,0.005,0.5,50,6,gs,7,50.0,56.55185055732727,0.0948780494412907,0.0899861920315648,0.0997699068510166,36.96,71.64,15.8272,25.9536,5.7008
172.0,100,11,True,5,5,50,0.005,0.5,50,6,gs,8,50.0,60.20219739913941,0.0963146218232681,0.0939170489530323,0.0987121946935039,28.4,49.36,12.2992,18.152,6.446400000000001
172.0,100,11,True,5,5,50,0.005,0.5,50,6,gs,9,50.0,63.80396040916443,0.0971913595670803,0.0960740440176798,0.0983086751164807,19.16,28.44,9.4264,12.2448,6.6080000000000005
172.0,100,11,True,5,5,50,0.005,0.5,50,6,gs,10,50.0,67.13443700790405,0.0977284250533484,0.0971164454268216,0.0983404046798751,14.64,15.4,6.2,7.9872,4.412800000000001
172.0,100,11,True,5,5,50,0.005,0.5,50,6,gs,11,50.0,67.35460127830505,0.0984119913065361,0.0980669214763135,0.0987570611367587,0.0,0.0,0.0,0.0,0.0
172.0,100,11,True,5,5,50,0.005,0.5,50,6,boston,11,50.0,44.92565517425537,0.0983618031911652,0.0981794817256826,0.0985441246566478,0.0,0.0,0.0,0.0,0.0
173.0,100,11,True,5,5,50,0.005,0.5,50,8,gs,1,50.0,50.20828103065491,0.0657275124934988,0.0279017612308898,0.1035532637561078,49.52,165.24,48.48,83.58720000000001,13.3728
173.0,100,11,True,5,5,50,0.005,0.5,50,8,gs,2,50.0,50.91332744598389,0.0695811969422446,0.0379960071474411,0.1011663867370481,49.32,202.6,42.644000000000005,76.49600000000001,8.792
173.0,100,11,True,5,5,50,0.005,0.5,50,8,gs,3,50.0,51.93299383163452,0.069734452516067,0.0418553817828078,0.0976135232493262,47.96,153.28,42.0968,72.9792,11.2144
173.0,100,11,True,5,5,50,0.005,0.5,50,8,gs,4,50.0,53.69311217308044,0.0759003804369349,0.0615240044056698,0.0902767564682,49.96,183.68,32.3088,55.848,8.7696
173.0,100,11,True,5,5,50,0.005,0.5,50,8,gs,5,50.0,56.17803211212159,0.0772529964233206,0.0645106608163352,0.0899953320303059,43.32,151.88,29.5376,52.3824,6.6928
173.0,100,11,True,5,5,50,0.005,0.5,50,8,gs,6,50.0,59.48245848655701,0.0795559342737277,0.068767058286339,0.0903448102611163,48.68,139.0,24.8032,46.4832,3.1232
173.0,100,11,True,5,5,50,0.005,0.5,50,8,gs,7,50.0,63.09845724105835,0.0801322068936131,0.0716315368527507,0.0886328769344755,45.44,90.88,23.2616,41.54559999999999,4.977600000000001
173.0,100,11,True,5,5,50,0.005,0.5,50,8,gs,8,50.0,67.23498574256897,0.0833611741046111,0.0797926861800865,0.0869296620291357,41.72,69.2,15.616,26.3808,4.8512
173.0,100,11,True,5,5,50,0.005,0.5,50,8,gs,9,50.0,71.22974628448486,0.0849218688960374,0.0835275497996701,0.0863161879924046,26.76,35.92,10.3816,15.6672,5.096
173.0,100,11,True,5,5,50,0.005,0.5,50,8,gs,10,50.0,74.58581014633178,0.0861529031632272,0.0863094569770618,0.0859963493493926,13.28,13.32,4.892,5.6032,4.1808000000000005
173.0,100,11,True,5,5,50,0.005,0.5,50,8,gs,11,50.0,74.81369138717652,0.0866764592541032,0.0865471909285501,0.0868057275796564,0.0,0.0,0.0,0.0,0.0
173.0,100,11,True,5,5,50,0.005,0.5,50,8,boston,11,50.0,49.86695677757263,0.0866530561357656,0.0869180212778124,0.0863880909937187,0.0,0.0,0.0,0.0,0.0
174.0,100,11,True,5,5,50,0.005,0.5,50,11,gs,1,50.0,49.28077013969421,0.0648931527126739,0.026905861965565,0.1028804434597829,46.44,165.2,48.76,84.12960000000001,13.3904
174.0,100,11,True,5,5,50,0.005,0.5,50,11,gs,2,50.0,49.95017402648926,0.0674940167122426,0.0295360169042791,0.1054520165202061,50.0,195.92,43.68,81.9232,5.436800000000001
174.0,100,11,True,5,5,50,0.005,0.5,50,11,gs,3,50.0,51.138322343826296,0.0718601656064524,0.0489846187711326,0.0947357124417723,48.32,196.92,38.3912,67.49600000000001,9.2864
174.0,100,11,True,5,5,50,0.005,0.5,50,11,gs,4,50.0,52.939817094802855,0.0753938477426698,0.0565814863566052,0.0942062091287343,49.96,181.68,32.8584,60.7392,4.9776
174.0,100,11,True,5,5,50,0.005,0.5,50,11,gs,5,50.0,55.38776139259338,0.0771335732057014,0.0617068016334575,0.0925603447779453,47.36,141.0,30.5664,53.9408,7.192
174.0,100,11,True,5,5,50,0.005,0.5,50,11,gs,6,50.0,58.30818760871888,0.0802192705399405,0.0710652053716875,0.0893733357081934,44.36,107.88,25.3088,43.088,7.5296
174.0,100,11,True,5,5,50,0.005,0.5,50,11,gs,7,50.0,61.784789905548095,0.0831372387834904,0.0768870939623984,0.0893873836045824,40.8,92.28,19.404,33.5792,5.2288000000000014
174.0,100,11,True,5,5,50,0.005,0.5,50,11,gs,8,50.0,65.92171144485474,0.0849089874399813,0.0808531084004346,0.088964866479528,38.52,65.32,14.6688,25.4128,3.9248
174.0,100,11,True,5,5,50,0.005,0.5,50,11,gs,9,50.0,69.92616533279418,0.0865787268646056,0.0853019396405301,0.0878555140886812,29.16,35.4,9.3064,14.3728,4.24
174.0,100,11,True,5,5,50,0.005,0.5,50,11,gs,10,50.0,72.66247787475587,0.0881816116264099,0.087920920734562,0.0884423025182578,7.68,7.84,2.8304,3.144,2.5168
174.0,100,11,True,5,5,50,0.005,0.5,50,11,gs,11,50.0,72.88411786079406,0.0884251012267424,0.0881889714667276,0.0886612309867572,0.0,0.0,0.0,0.0,0.0
174.0,100,11,True,5,5,50,0.005,0.5,50,11,boston,11,50.0,48.94226680755615,0.0885003877225866,0.0887452850063442,0.088255490438829,0.0,0.0,0.0,0.0,0.0
175.0,100,11,True,5,5,50,0.005,0.75,25,6,gs,1,75.0,62.0982180595398,0.0824881926648737,0.0405192047419612,0.0964778553058445,71.0,179.56,38.6,76.2208,26.05973333333333
175.0,100,11,True,5,5,50,0.005,0.75,25,6,gs,2,75.0,63.06974224090576,0.0909571224956652,0.0763896849521115,0.0958129350101831,72.32,264.16,25.9144,51.884800000000006,17.2576
175.0,100,11,True,5,5,50,0.005,0.75,25,6,gs,3,75.0,64.95537090301514,0.0906926011781456,0.067015050325326,0.0985851181290855,73.48,237.28,24.3224,56.403200000000005,13.628800000000002
175.0,100,11,True,5,5,50,0.005,0.75,25,6,gs,4,75.0,67.27089962005616,0.0908285679743601,0.0748753744606348,0.0961462991456018,64.2,189.36,23.1992,47.3408,15.152
175.0,100,11,True,5,5,50,0.005,0.75,25,6,gs,5,75.0,70.14205147743225,0.0921679432486173,0.0799296164108672,0.0962473855278674,52.84,146.0,20.8968,41.15520000000001,14.144
175.0,100,11,True,5,5,50,0.005,0.75,25,6,gs,6,75.0,74.28678666114807,0.0952028820242461,0.0839693175016284,0.0989474035317854,60.64,130.52,15.3432,35.2512,8.7072
175.0,100,11,True,5,5,50,0.005,0.75,25,6,gs,7,75.0,79.22113490104675,0.0968569677083258,0.0905830233142688,0.0989482825063448,51.4,92.72,11.98,24.6656,7.751466666666666
175.0,100,11,True,5,5,50,0.005,0.75,25,6,gs,8,75.0,84.17986833572388,0.09839042649604,0.0962905829849872,0.0990903743330576,37.12,52.12,7.925599999999999,14.064,5.879466666666668
175.0,100,11,True,5,5,50,0.005,0.75,25,6,gs,9,75.0,88.39861986160278,0.0991439149606917,0.0984885908285933,0.0993623563380578,12.72,17.48,4.7504,5.894400000000001,4.369066666666667
175.0,100,11,True,5,5,50,0.005,0.75,25,6,gs,10,75.0,92.12353641510008,0.0996347509464724,0.0992344636467254,0.099768180046388,7.56,7.6,2.552,3.0816000000000003,2.3754666666666666
175.0,100,11,True,5,5,50,0.005,0.75,25,6,gs,11,75.0,92.40775795936584,0.099988205293738,0.0999739236222514,0.0999929658509003,0.0,0.0,0.0,0.0,0.0
175.0,100,11,True,5,5,50,0.005,0.75,25,6,boston,11,75.0,61.62102212905884,0.1000382227657351,0.0996687951439583,0.1001613653063274,0.0,0.0,0.0,0.0,0.0
176.0,100,11,True,5,5,50,0.005,0.75,25,8,gs,1,75.0,72.56695643424987,0.0785246853180614,0.0483867491998711,0.0885706640241249,67.76,247.6,35.16,71.9872,22.88426666666667
176.0,100,11,True,5,5,50,0.005,0.75,25,8,gs,2,75.0,73.66692552566528,0.0748381602714863,0.0451947544668575,0.0847192955396959,52.08,215.64,37.1384,72.2976,25.418666666666667
176.0,100,11,True,5,5,50,0.005,0.75,25,8,gs,3,75.0,75.56304161071778,0.0843411598716926,0.0481263506650028,0.0964127629405892,74.64,256.64,25.1712,68.99520000000001,10.563200000000002
176.0,100,11,True,5,5,50,0.005,0.75,25,8,gs,4,75.0,78.03130791664124,0.0833074443911155,0.0554338160106167,0.0925986538512817,66.96,197.76,25.7808,62.1824,13.646933333333331
176.0,100,11,True,5,5,50,0.005,0.75,25,8,gs,5,75.0,81.85479654312134,0.0873074780783422,0.0733765066858022,0.0919511352091889,62.92,180.92,19.1032,43.68,10.910933333333334
176.0,100,11,True,5,5,50,0.005,0.75,25,8,gs,6,75.0,86.49053442001343,0.0890800117562348,0.0815129177382638,0.0916023764288918,67.36,155.44,15.7456,33.6768,9.768533333333334
176.0,100,11,True,5,5,50,0.005,0.75,25,8,gs,7,75.0,91.46582270622254,0.0902318615477795,0.0871695460614852,0.0912526333765443,57.08,103.04,12.6424,24.0224,8.849066666666666
176.0,100,11,True,5,5,50,0.005,0.75,25,8,gs,8,75.0,96.53324442863465,0.0903098724597733,0.0887988479293363,0.0908135473032523,26.32,45.36,11.6192,15.7632,10.237866666666667
176.0,100,11,True,5,5,50,0.005,0.75,25,8,gs,9,75.0,101.99377239227294,0.0906984105658947,0.090202442138868,0.0908637333749036,17.16,26.16,9.3136,11.4112,8.6144
176.0,100,11,True,5,5,50,0.005,0.75,25,8,gs,10,75.0,107.53027240753174,0.0912433244536737,0.090483545802101,0.0914965840041979,18.2,19.44,6.352799999999999,8.0736,5.7792
176.0,100,11,True,5,5,50,0.005,0.75,25,8,gs,11,75.0,107.8239032649994,0.0919302764160809,0.0918097830531572,0.0919704408703888,0.0,0.0,0.0,0.0,0.0
176.0,100,11,True,5,5,50,0.005,0.75,25,8,boston,11,75.0,71.91771108627319,0.0919460171540801,0.0920178481507379,0.0919220734885275,0.0,0.0,0.0,0.0,0.0
177.0,100,11,True,5,5,50,0.005,0.75,25,11,gs,1,75.0,78.83524670600892,0.0747554441213937,0.0437264113338194,0.0850984550505852,67.64,285.36,36.080000000000005,73.99680000000001,23.441066666666664
177.0,100,11,True,5,5,50,0.005,0.75,25,11,gs,2,75.0,79.96420666694641,0.0733749240634619,0.031539522025989,0.0873200580759529,75.0,299.0,34.882400000000004,80.4416,19.696
177.0,100,11,True,5,5,50,0.005,0.75,25,11,gs,3,75.0,81.79026802062988,0.0720724788401267,0.0430841639712289,0.0817352504630926,74.76,269.12,35.485600000000005,71.616,23.44213333333333
177.0,100,11,True,5,5,50,0.005,0.75,25,11,gs,4,75.0,84.25965604782104,0.0723372848939155,0.0655178682519376,0.0746104237745747,74.52,210.08,33.94,52.467200000000005,27.764266666666668
177.0,100,11,True,5,5,50,0.005,0.75,25,11,gs,5,75.0,88.47956129074096,0.0757861214219435,0.0721787875072088,0.0769885660601884,56.28,164.04,28.1064,43.5488,22.95893333333333
177.0,100,11,True,5,5,50,0.005,0.75,25,11,gs,6,75.0,93.58907151222228,0.0767762547366461,0.0678713189239543,0.0797445666742101,55.8,145.32,24.9008,44.7296,18.2912
177.0,100,11,True,5,5,50,0.005,0.75,25,11,gs,7,75.0,99.21074307441712,0.0789268145002867,0.0705912291611732,0.0817053429466579,64.08,125.52,19.3568,38.7776,12.8832
177.0,100,11,True,5,5,50,0.005,0.75,25,11,gs,8,75.0,105.24573363304138,0.0797813060920807,0.0751947275715571,0.081310165598922,49.92,76.72,15.5552,28.2048,11.338666666666663
177.0,100,11,True,5,5,50,0.005,0.75,25,11,gs,9,75.0,111.4615719127655,0.0802671887175647,0.0793849656306338,0.080561263079875,20.2,33.36,12.716,16.7296,11.378133333333333
177.0,100,11,True,5,5,50,0.005,0.75,25,11,gs,10,75.0,117.02718117713928,0.0810167063097319,0.0801419076280143,0.0813083058703044,23.32,24.32,8.0624,13.2832,6.322133333333333
177.0,100,11,True,5,5,50,0.005,0.75,25,11,gs,11,75.0,117.3142066001892,0.0817920168557921,0.0819659433294613,0.081734041364569,0.0,0.0,0.0,0.0,0.0
177.0,100,11,True,5,5,50,0.005,0.75,25,11,boston,11,75.0,78.23883051872254,0.0816801218308451,0.081436937156268,0.0817611833890375,0.0,0.0,0.0,0.0,0.0
178.0,100,11,True,5,5,50,0.005,1.0,0,6,gs,1,100.0,106.44512404441834,0.0806875150054239,0.0,0.0806875150054239,78.68,229.4,38.6,0.0,38.6
178.0,100,11,True,5,5,50,0.005,1.0,0,6,gs,2,100.0,107.84708777427672,0.0872258877669548,0.0,0.0872258877669548,91.56,287.48,29.4168,0.0,29.4168
178.0,100,11,True,5,5,50,0.005,1.0,0,6,gs,3,100.0,109.64476469039916,0.0800720283314718,0.0,0.0800720283314718,94.92,213.72,35.8096,0.0,35.8096
178.0,100,11,True,5,5,50,0.005,1.0,0,6,gs,4,100.0,112.2124760055542,0.0778460404817689,0.0,0.0778460404817689,55.96,142.64,37.2952,0.0,37.2952
178.0,100,11,True,5,5,50,0.005,1.0,0,6,gs,5,100.0,117.00148239135744,0.0886391978699922,0.0,0.0886391978699922,81.72,185.28,22.277600000000003,0.0,22.277600000000003
178.0,100,11,True,5,5,50,0.005,1.0,0,6,gs,6,100.0,123.54929410934449,0.0879397794875335,0.0,0.0879397794875335,59.16,125.0,22.0984,0.0,22.0984
178.0,100,11,True,5,5,50,0.005,1.0,0,6,gs,7,100.0,131.19658679008484,0.0894957960711036,0.0,0.0894957960711036,48.16,99.8,17.8472,0.0,17.8472
178.0,100,11,True,5,5,50,0.005,1.0,0,6,gs,8,100.0,139.91479113578797,0.0905595100429212,0.0,0.0905595100429212,45.44,80.2,14.031200000000002,0.0,14.031200000000002
178.0,100,11,True,5,5,50,0.005,1.0,0,6,gs,9,100.0,149.38757300376892,0.0908816887067025,0.0,0.0908816887067025,32.6,49.24,11.208,0.0,11.208
178.0,100,11,True,5,5,50,0.005,1.0,0,6,gs,10,100.0,158.1437492275238,0.0912929304727945,0.0,0.0912929304727945,27.92,28.56,7.5816,0.0,7.5816
178.0,100,11,True,5,5,50,0.005,1.0,0,6,gs,11,100.0,158.52560687065125,0.0919064046883844,0.0,0.0919064046883844,0.0,0.0,0.0,0.0,0.0
178.0,100,11,True,5,5,50,0.005,1.0,0,6,boston,11,100.0,105.81217603683471,0.0917837961070868,0.0,0.0917837961070868,0.0,0.0,0.0,0.0,0.0
179.0,100,11,True,5,5,50,0.005,1.0,0,8,gs,1,100.0,99.58820469856262,0.0874246504533,0.0,0.0874246504533,90.96,257.88,32.16,0.0,32.16
179.0,100,11,True,5,5,50,0.005,1.0,0,8,gs,2,100.0,100.94720396995544,0.0860440225415176,0.0,0.0860440225415176,87.96,260.12,32.0296,0.0,32.0296
179.0,100,11,True,5,5,50,0.005,1.0,0,8,gs,3,100.0,103.376843957901,0.0887968609808722,0.0,0.0887968609808722,77.72,245.4,27.712,0.0,27.712
179.0,100,11,True,5,5,50,0.005,1.0,0,8,gs,4,100.0,106.79279540061953,0.0892364550531597,0.0,0.0892364550531597,82.72,213.96,25.9272,0.0,25.9272
179.0,100,11,True,5,5,50,0.005,1.0,0,8,gs,5,100.0,112.39745099067687,0.0898038236831182,0.0,0.0898038236831182,66.96,165.44,23.3264,0.0,23.3264
179.0,100,11,True,5,5,50,0.005,1.0,0,8,gs,6,100.0,118.61415852546692,0.0934318387823015,0.0,0.0934318387823015,67.56,143.76,16.5792,0.0,16.5792
179.0,100,11,True,5,5,50,0.005,1.0,0,8,gs,7,100.0,125.47423448562624,0.093546840536059,0.0,0.093546840536059,55.52,100.04,14.3904,0.0,14.3904
179.0,100,11,True,5,5,50,0.005,1.0,0,8,gs,8,100.0,133.57254358291627,0.0945830026224572,0.0,0.0945830026224572,47.76,70.72,10.9352,0.0,10.9352
